tempMarkerText,tempmarkerpos_BETWEEN,tempmarkerpos_BEFORE,tempmarkerpos_AFTER,tempmarkerpos_BEGIN,tempmarkerpos_BEGIN-BETWEEN,tempmarkerpos_BEGIN-BEFORE,causMarkerText,causmarkerpos_BETWEEN,causmarkerpos_BEFORE,causmarkerpos_AFTER,causmarkerpos_BEGIN,causmarkerpos_BEGIN-BETWEEN,causmarkerpos_BEGIN-BEFORE,label
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
before,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
before,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
before,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
before,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
before,0,0,1,0,0,0,O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
into,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
directly,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
before,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
since,1,0,0,0,0,0,since,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
later,1,0,0,0,0,0,as,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
as,1,0,0,0,0,0,as,1,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,under,1,0,0,0,0,0,INCLUDES
when,0,0,0,0,1,0,so,0,0,0,0,1,0,BEFORE
when,1,0,0,0,0,0,so,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,from,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,from,1,0,0,0,0,0,BEFORE
then,1,0,0,0,0,0,then,1,0,0,0,0,0,BEFORE
later,0,0,0,0,1,0,if,0,0,0,0,1,0,IDENTITY
later,0,0,0,0,1,0,if,0,0,0,0,1,0,INCLUDES
later,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,if,0,0,0,0,1,0,BEFORE
if,1,0,0,0,0,0,if,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
when,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
when,0,0,0,1,0,0,O,0,0,0,0,0,0,IBEFORE
then,1,0,0,0,0,0,then,1,0,0,0,0,0,BEFORE
then,0,0,0,0,1,0,so,0,0,0,0,1,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
before,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
before,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
in turn,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
still,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
as,0,0,0,0,1,0,O,0,0,0,0,0,0,IS_INCLUDED
as,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
before,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
as,1,0,0,0,0,0,as,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
again,0,0,0,0,0,1,O,0,0,0,0,0,0,INCLUDES
again,0,0,0,0,0,1,O,0,0,0,0,0,0,INCLUDES
again,0,0,0,0,1,0,O,0,0,0,0,0,0,IS_INCLUDED
again,0,0,0,0,1,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,by,0,0,1,0,0,0,AFTER
still,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
once,1,0,0,0,0,0,as,1,0,0,0,0,0,BEFORE
once,1,0,0,0,0,0,as,1,0,0,0,0,0,BEGINS
until,1,0,0,0,0,0,by,1,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
after,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,by,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
then,0,0,0,0,1,0,if,0,0,0,0,1,0,IDENTITY
because,0,0,1,0,0,0,because,0,0,1,0,0,0,AFTER
because,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,so,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,from,0,0,0,1,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,from,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
into,1,0,0,0,0,0,from,1,0,0,0,0,0,IS_INCLUDED
into,1,0,0,0,0,0,from,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
then,0,0,0,1,0,0,then,0,0,0,1,0,0,SIMULTANEOUS
then,0,0,0,1,0,0,then,0,0,0,1,0,0,DURING_INV
then,1,0,0,0,0,0,then,1,0,0,0,0,0,BEFORE
then,0,0,0,0,1,0,then,0,0,0,0,1,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IAFTER
followed,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
until,1,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
as soon as,1,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
when,0,0,1,0,0,0,O,0,0,0,0,0,0,AFTER
former,0,0,0,1,0,0,O,0,0,0,0,0,0,IS_INCLUDED
because,1,0,0,0,0,0,because of,1,0,0,0,0,0,IS_INCLUDED
because,1,0,0,0,0,0,because of,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
into,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
also,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
over,1,0,0,0,0,0,by,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
also,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
during,1,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,from,0,0,1,0,0,0,BEGINS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
also,1,0,0,0,0,0,O,0,0,0,0,0,0,DURING
when,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,DURING_INV
if,1,0,0,0,0,0,if,1,0,0,0,0,0,AFTER
into,1,0,0,0,0,0,O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDS
until,0,0,0,0,1,0,if,0,0,0,0,1,0,IDENTITY
until,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,by,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,0,0,1,0,0,0,BEFORE
earlier,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
also,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,now that,1,0,0,0,0,0,BEGUN_BY
meanwhile,0,0,0,0,1,0,so that,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEGUN_BY
until,1,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
until,1,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,if,0,0,0,0,1,0,INCLUDES
when,0,0,0,0,1,0,O,0,0,0,0,0,0,BEFORE
when,1,0,0,0,0,0,O,0,0,0,0,0,0,IAFTER
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
when,0,0,1,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,by,0,0,0,0,1,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
since,1,0,0,0,0,0,since,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
meanwhile,0,0,0,0,1,0,so that,0,0,0,0,1,0,IDENTITY
since,1,0,0,0,0,0,since,1,0,0,0,0,0,AFTER
after,0,0,0,0,1,0,so that,0,0,0,0,1,0,BEFORE
after,0,0,0,0,1,0,so that,0,0,0,0,1,0,SIMULTANEOUS
after,1,0,0,0,0,0,so that,1,0,0,0,0,0,INCLUDES
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
after,0,0,1,0,0,0,so that,1,0,0,0,0,0,BEFORE
continue,0,0,0,1,0,0,so that,0,0,1,0,0,0,IDENTITY
continue,0,0,0,0,1,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
also,0,0,0,0,0,1,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IBEFORE
subsequent,1,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
subsequent,1,0,0,0,0,0,O,0,0,0,0,0,0,IBEFORE
subsequent,0,0,1,0,0,0,from,1,0,0,0,0,0,AFTER
subsequent,0,0,1,0,0,0,from,1,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,1,0,0,0,0,0,INCLUDES
when,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
when,1,0,0,0,0,0,O,0,0,0,0,0,0,BEGUN_BY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
when,1,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
as,1,0,0,0,0,0,as,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,under,0,0,0,1,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEGINS
when,0,0,0,0,1,0,if,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,from,1,0,0,0,0,0,SIMULTANEOUS
over,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
as,1,0,0,0,0,0,as,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,from,1,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
as,1,0,0,0,0,0,as,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,by,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,DURING
as,1,0,0,0,0,0,as,1,0,0,0,0,0,SIMULTANEOUS
as,1,0,0,0,0,0,as,1,0,0,0,0,0,AFTER
as,0,0,1,0,0,0,as,0,0,1,0,0,0,BEFORE
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,under,0,0,1,0,0,0,BEFORE
after,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,by,1,0,0,0,0,0,DURING
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
after,0,0,0,0,1,0,O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,DURING_INV
after,0,0,0,0,1,0,O,0,0,0,0,0,0,INCLUDES
after,1,0,0,0,0,0,in the wake of,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
as,1,0,0,0,0,0,as,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,from,0,0,0,0,0,1,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,by,0,0,1,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IBEFORE
when,0,0,1,0,0,0,as,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
over,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
before,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,as,1,0,0,0,0,0,IS_INCLUDED
within,1,0,0,0,0,0,then,0,0,1,0,0,0,AFTER
after,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,from,1,0,0,0,0,0,IDENTITY
before,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
before,1,0,0,0,0,0,after,0,0,1,0,0,0,BEFORE
before,0,0,1,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
when,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
when,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
when,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
when,1,0,0,0,0,0,from,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
continue,1,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
as,1,0,0,0,0,0,as,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,under,1,0,0,0,0,0,DURING_INV
since,1,0,0,0,0,0,since,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,help,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,according to,1,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,since,1,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,case that,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,case that,1,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,case that,0,0,1,0,0,0,AFTER
because,1,0,0,0,0,0,because,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,because,0,0,0,0,1,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IAFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,because,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,because,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,because,0,0,0,0,1,0,IDENTITY
as,0,0,0,0,1,0,because,0,0,0,0,1,0,INCLUDES
also,0,0,0,0,1,0,because,0,0,0,0,1,0,INCLUDES
also,0,0,0,1,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,because,0,0,0,0,1,0,INCLUDES
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
within,1,0,0,0,0,0,O,0,0,0,0,0,0,DURING
prior to,0,0,1,0,0,0,O,0,0,0,0,0,0,INCLUDES
also,0,0,0,0,0,1,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
also,0,0,0,0,0,1,O,0,0,0,0,0,0,DURING
also,0,0,0,1,0,0,O,0,0,0,0,0,0,BEFORE
also,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
also,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
also,1,0,0,0,0,0,by,1,0,0,0,0,0,AFTER
also,0,0,1,0,0,0,by,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
while,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
during,1,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
while,0,0,0,1,0,0,by,1,0,0,0,0,0,AFTER
since,1,0,0,0,0,0,since,1,0,0,0,0,0,BEFORE
also,0,0,0,1,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,DURING_INV
while,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,by,1,0,0,0,0,0,SIMULTANEOUS
also,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
also,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,1,0,0,0,0,0,SIMULTANEOUS
if,1,0,0,0,0,0,if,1,0,0,0,0,0,SIMULTANEOUS
if,1,0,0,0,0,0,if,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
as,1,0,0,0,0,0,as long as,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
when,0,0,0,1,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
when,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,by,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
until,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
until,0,0,1,0,0,0,after,1,0,0,0,0,0,AFTER
until,1,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
as,0,0,1,0,0,0,as,0,0,1,0,0,0,SIMULTANEOUS
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
then,1,0,0,0,0,0,provide,1,0,0,0,0,0,BEFORE
then,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,by,1,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,under,1,0,0,0,0,0,INCLUDES
former,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
